timestamp,actual,pred_rf
2014-01-09 02:00:00,13.831,11.972395000000004
2014-01-09 03:00:00,5.617,10.671194999999988
2014-01-09 04:00:00,8.653,7.023155000000003
2014-01-09 05:00:00,5.965,8.37967
2014-01-09 06:00:00,8.835,10.909725000000002
2014-01-09 07:00:00,9.145,16.099095000000005
2014-01-09 08:00:00,9.107,9.384790000000002
2014-01-09 09:00:00,14.609,10.749640000000001
2014-01-09 10:00:00,12.101,9.40084000000001
2014-01-09 11:00:00,17.127,9.204759999999995
2014-01-09 12:00:00,11.15,12.479489999999993
2014-01-09 13:00:00,12.456,11.183289999999992
2014-01-09 14:00:00,11.552,12.358649999999995
2014-01-09 15:00:00,7.28,10.826484999999996
2014-01-09 16:00:00,9.753,11.550710000000008
2014-01-09 17:00:00,9.088,10.264610000000005
2014-01-09 18:00:00,12.097,9.884044999999997
2014-01-09 19:00:00,9.099,10.744295000000005
2014-01-09 20:00:00,19.45,10.164469999999996
2014-01-09 21:00:00,12.207,13.958174999999994
2014-01-09 22:00:00,4.0,6.737969999999995
2014-01-09 23:00:00,6.941,8.037080000000008
2014-01-10 00:00:00,4.438,9.110495000000004
2014-01-10 01:00:00,8.512,7.318500000000012
2014-01-10 02:00:00,12.763,9.649650000000007
2014-01-10 03:00:00,7.278,7.788645000000002
2014-01-10 04:00:00,7.346,7.22918
2014-01-10 05:00:00,13.977,8.244130000000002
2014-01-10 06:00:00,5.141,9.699559999999995
2014-01-10 07:00:00,14.356,9.147674999999994
2014-01-10 08:00:00,9.688,12.575205000000004
2014-01-10 09:00:00,9.496,10.181919999999996
2014-01-10 10:00:00,4.0,8.219005
2014-01-10 11:00:00,5.688,12.010610000000009
2014-01-10 12:00:00,18.272,11.361654999999995
2014-01-10 13:00:00,12.313,13.431065
2014-01-10 14:00:00,9.636,10.077350000000001
2014-01-10 15:00:00,12.348,8.800800000000006
2014-01-10 16:00:00,11.471,11.386315000000003
2014-01-10 17:00:00,5.979,8.486029999999998
